"produkt_id";"sku";"cena";"ilosc"
16858036;61400;622.22;0
16911601;62456;615.05;0
24189438;LN-M93P-DT-I54-500-RW-W8PR+8;1328.88;58
17114570;LCD-PH-225B2-KLA;;2
17114501;LCD-DL-U2211-KLA;;0
17114503;LCD-DL-U2311-KLA;;0
17843706;LCD-SM-LH46MECPLGCEN-KLA;;5
17843705;LCD-HP-ZR24W-KLBC;;1
16857947;62558;688.88;0
16858020;62184;578.55;0
16858032;62172;608.08;0
16858037;60514;628.22;2
16858045;61424;542.22;11
16858056;61294;532.22;0
16858063;65200;1777.22;1
16858095;65184;1855.55;13
16858098;65164;1995.55;10
16858113;61034;595.55;0
16858124;60810;398.88;0
16858262;56300;398.88;0
16858266;62608;485.55;0
16858268;56526;498.88;0
16858280;PRT-BR-HL-5440D;169.55;9
16858281;PRT-BR-HL-5450DN;252.22;0
16858282;PRT-HP-M251N;232.22;1
16858283;PRT-HP-M351A;;2
16858284;PRT-HP-M401D;;33
16858285;PRT-HP-M401DN;;0
16858286;PRT-HP-M451dn;;8
16858287;PRT-HP-M451NW;392.22;1
16858288;PRT-HP-M551;;3
16858289;PRT-HP-M551-AMKL;;3
16858290;PRT-HP-M601;;1
16858291;PRT-HP-M602N;595.55;0
16858292;PRT-HP-M602X;;0
16858293;PRT-HP-M603;;0
16858294;PRT-HP-M603DN;622.22;1
16858295;PRT-HP-P2055;;1
16858296;PRT-HP-P2055D;;1
16858297;PRT-HP-P4015DN;;1
16858298;PRT-M251N;298.88;12
16858304;62488;358.55;0
16858327;62490;333.33;0
16858463;62538;792.22;1
16859568;62586;648.44;0
16859575;56630;578.55;0
16859583;59114;444.44;0
16859587;65728;652.22;2
16859668;65726;595.55;0
16859681;65702;628.22;0
16859714;60630;628.22;0
16859832;61342;732.22;0
16860171;56592;498.88;5
16860828;56620;492.22;35
16861225;57850;1315.05;1
16912218;63720;798.88;2
16862226;66174;612.02;0
16862367;61500;508.08;0
16862676;62234;375.55;0
16862766;60982;448.44;1
16862917;65272;2122.22;1
16970850;61580;492.22;0
16867763;67060;898.88;0
22682740;60740;;0
22682727;60684;;0
22682720;60666;;0
16867772;67076;715.05;0
16867773;67078;;1
16867774;67080;;0
16867775;67082;;1
16867777;67084;695.55;0
22682683;60510;;0
22682494;59726;;0
22682493;59540;;0
22682459;59458;;0
22682454;59442;;0
22682447;59428;;0
22682438;59414;;0
22682250;56784;;0
16867791;67108;;1
16867792;67110;;0
16867793;67112;;1
22682184;53798;;0
16867798;67122;;1
22682146;102632;;0
16867805;67134;;1
16867806;67136;;1
16867807;67138;;1
16867812;67148;;1
16867813;67150;;1
16867814;67152;;1
16867816;67154;;1
16867817;67156;;1
16867819;67160;;1
16867820;67162;;1
16867821;67164;;1
16867822;67166;648.44;1
16867825;67172;1092.22;0
16867826;67174;762.22;1
16867830;67182;882.22;0
22682829;61348;;0
16867834;67968;;0
22682768;60800;;0
16867836;67972;992.22;0
16867837;67974;925.22;0
22682747;60758;;0
16867841;67980;;1
16867842;67982;;1
16867843;67984;;1
16867845;67986;;1
22682686;60536;;0
16867850;67994;;1
16867851;67996;;1
22682684;60512;;0
16867854;68000;888.55;0
22682680;60496;;0
16867856;68004;728.22;1
22682482;59508;;0
22682481;59502;;0
22682480;59498;;0
16867860;68012;;1
22682471;59476;;0
16867866;68024;;1
16867870;68032;;1
16867872;68036;;1
22682278;57396;;0
22682277;57346;;0
22682276;57310;;0
22682272;57298;;0
16867878;68048;559.55;0
16867879;68050;465.55;1
16867880;68052;455.55;0
22682368;59066;;0
22682367;59064;;0
22682362;59054;;0
22682361;59048;;0
16867887;68064;448.44;5
16867888;68066;455.22;1
16867891;68068;;1
16867892;68070;;1
16867894;68072;;1
16867895;68074;;1
16867896;68076;;1
16867897;68078;;1
16867898;68080;;1
16867899;68082;;1
22682249;56782;;0
22682248;56744;;0
16867903;68088;;1
16867904;68090;;1
16867905;68092;;1
16867906;68094;;1
22682247;56716;;0
16867908;68098;;1
16867909;68100;;1
22682220;55692;;0
22682217;55494;;0
22682186;53832;;0
16867918;68114;;1
22682143;102604;;1
16867922;68122;927.22;1
16867925;68126;;1
22682343;58618;;0
22682336;58530;;0
22682329;58500;;0
22682614;60256;;0
22682600;60210;;0
16867957;68180;;1
16867961;68188;;1
16867965;68194;;1
16867966;68196;;1
16867980;62516;548.44;0
16868122;61454;418.08;0
16912092;60966;1222.22;0
16868302;61466;495.55;0
16869667;62186;595.55;0
16913565;63792;678.55;0
16869775;60976;412.02;1
21569627;102872;1075.55;0
16914071;60134;688.88;1
16913893;HP-8300-AO-I53-250-RW-W7PR;;1
16912174;56788;498.88;0
16912196;62464;1145.22;0
16912199;62468;1532.22;0
16912230;59348;338.22;0
16912396;60906;1398.88;0
16913674;60152;942.22;1
16912070;62462;1095.55;1
16912050;60968;1498.88;0
16912058;DL-7010-DT-I5-3570-250-DVD-NC;;0
16912059;DL-T110II-TW-E3V2-300S-DVD-NC;;4
16912060;DL-T110II-TW-E3V2-300S-NC;;2
16912061;DL-T1650-TW-E3-1220-260S-RW-W7PR;;1
16912062;DL-T1650-TW-E31220-260S-RW-W7PR;;1
16912063;HP-Z440-TW-E5V3-256S-RW-W7PR;;0
16912067;LN-M81-TW-I5-2400-1000-RW-NC;;1
16912068;LN-M91P-TW-I5-2400-250-DVD-NC;;0
16912069;LN-M91P-TW-I5-2400-500-RW-NC;;0
16912504;60182;1522.22;0
16913888;DL-7010-DT-I53-250-DVD-W7PR;548.44;0
16913889;DL-9020-TW-I54-128S-RW-W7PR;;1
16913891;DL-T1650-TW-E3V2-260S-RW-W7PR;1452.22;2
16913892;HP-800G1-TW-I54-640-DVD-W7PR;952.22;2
16876646;GF1030;;10000
16876647;GF1050;;10000
16876649;GF1050T;;10000
16876650;HDD1TB;;10000
16876651;HDD2TB;;10000
16876658;MAR10HE;;10000
16876659;MAR10PR;;9985
16876660;SSD120;;9996
16876661;SSD240;;9994
16877123;12345678901234567890123456789012;;1
16877439;1;;9996
16877440;2;;9982
16877441;3;;10000
16877442;4;;10000
16877443;5;;9985
16877444;6;;9993
16877445;7;;9999
16877446;8;;9999
16877447;9;;9998
16877448;A;;9999
16877451;B;;9999
16877452;C;;10000
16914850;66388;1998.88;6
16914527;56862;888.88;0
16911598;62104;478.55;1
16911599;62448;1268.55;1
16911610;57372;818.08;0
16911613;60970;2158.55;0
16915070;66380;1498.55;6
16915103;56384;292.22;0
16915352;66366;1155.55;7
16915354;56742;452.22;0
16915573;66362;722.22;0
16915669;60238;298.88;1
16915753;66356;722.2;0
16915888;66290;1998.88;0
16916019;66250;788.88;0
16916259;60096;1798.88;0
16916287;66186;666.66;0
16916295;60360;1375.55;1
16919069;55114;388.88;0
16919107;59538;1155.22;1
16918871;55094;788.88;0
16919383;55024;922.22;8
16916761;58640;988.88;0
16920940;62640;898.88;0
16918966;62804;932.22;0
16917140;59500;444.44;0
16918943;62630;935.22;0
16918993;60184;1598.88;0
16973004;56326;428.22;0
16919794;55062;1128.22;0
16920849;56464;795.55;9
16918928;56462;875.55;1
16918907;62654;622.22;0
16972728;60668;838.22;0
16919830;59168;442.22;0
16918850;56304;565.55;4
16918460;58630;1318.08;0
16921431;59352;368.55;1
16918541;66264;748.44;0
16921538;56500;825.22;2
16972611;56520;408.08;1
16918697;58116;1298.88;0
16918757;66224;1788.88;0
16918776;57486;1555.22;1
16918813;60330;415.05;0
16973692;62284;652.22;0
16924092;62644;1098.88;0
16924202;62620;542.22;0
16924324;62678;1298.88;0
16975193;62666;648.44;0
16924573;59376;458.55;0
16924632;57312;455.55;0
16924690;61010;488.88;1
16924702;60032;1.0;0
16924762;64040;977.77;0
16924828;63788;648.44;0
16924860;58678;698.88;0
16924963;60280;398.88;0
16925085;55102;752.22;1
16925238;55918;498.88;0
16925487;53864;542.22;0
16925563;57320;478.55;0
16925745;60394;608.08;0
16973182;55798;462.22;0
16925978;60186;1755.55;0
16973627;59212;655.55;0
16926797;65248;2255.22;8
16926946;59070;632.22;0
16926990;57140;998.88;0
16927008;59078;968.55;0
16927126;60380;498.88;0
16927757;59752;1372.22;0
16927947;65162;2198.88;3
16928106;56286;2265.55;0
16928355;58972;512.02;20
16928775;48314+8;1.0;69
16929539;62166;1498.88;1
17095903;67970;598.88;0
16930252;55680;412.02;0
16930402;62122;522.22;0
16930949;61072 ;998.88;0
16931424;62450;1738.22;0
16931717;62112;498.88;0
16931892;60838;598.88;0
16931953;60956;685.55;0
16932523;60744;498.55;0
16932844;55966;518.08;1
16933140;55976;522.22;0
16933223;60954;585.55;0
16933352;62106;575.55;0
16933913;60944;495.55;0
16934125;60756;1788.55;0
16934369;57206;765.22;0
16934455;56004;777.77;0
16934679;62794;645.44;0
16934828;60852;872.22;0
16935016;59478;1098.88;0
16935162;60726;538.22;0
16935379;60844;638.22;0
16972608;62642;942.22;0
16935590;58706;638.22;0
16936819;60048;598.88;0
16973695;56408;482.22;0
16936100;55726;532.22;1
16936174;59462;1575.55;0
16972907;59158;428.22;0
16936659;58236;1598.88;1
16936461;60860;1398.88;0
16937569;60862;1835.22;0
16937419;59488;1242.22;0
16937709;59490;1522.22;0
16939602;55940;428.22;0
16973497;59244;672.22;0
16971745;62170;572.22;0
16940640;53808;595.55;0
16940674;55938;472.22;0
16940743;63782;655.55;0
16940833;58210;1455.22;10
16940950;61602;1322.22;0
16970091;57198;678.55;1
16941024;63704;832.22;0
16941113;63724;948.44;0
16941206;62444;1418.08;0
16941253;63758;922.22;0
16941362;55928;505.05;0
16972510;57274;405.05;0
16972737;60690;832.22;0
16941803;48314+9;1.0;69
16973262;60602;472.22;0
16946512;63728;895.55;0
16946537;55446;438.22;0
16946550;61634;1452.22;0
16946580;60366;1722.22;0
16946581;48314+1+9;1.0;69
16971192;60300;522.22;0
16946657;61080;338.22;0
16947266;56024;382.22;0
16947329;61640;475.55;0
16947579;60812;372.22;0
16947702;60254;375.55;0
16973087;62338;462.22;0
16970815;58962;358.55;0
16970058;58702;438.22;0
16970458;56816;535.22;0
16971301;60310;472.22;0
16972693;62350;408.08;0
16970492;57136;855.55;0
16972809;60680;822.22;0
16971652;56198;562.22;0
16971454;60938;478.55;1
16975633;60696;648.44;0
16971925;56160;192.22;0
16972888;62652;728.22;0
16973556;60648;666.66;0
16972245;59398;355.55;0
16970547;58966;428.22;1
16970881;63722;828.22;0
16970919;58956;398.88;2
16970716;58964;395.55;0
16971034;60282;392.22;0
16970440;59040;442.22;0
16973442;59206;698.88;0
16971326;59410;538.22;0
19177692;59820;548.44;1
17419961;67068;334.33;0
19176467;69776;998.88;0
16961664;58952;415.05;0
16961814;60548;795.22;0
16961927;56224;462.22;0
16962233;55254;435.22;0
16962346;60546;838.22;1
16962365;56142;1.0;1
16962366;54906;1.0;0
23687685;69572;998.88;1
16983401;48314+7;1.0;69
16983388;56362;642.22;1
16982488;61478;648.44;0
16983845;48314+1+7;1.0;69
21325506;BL_KBDUSB;;1996
16984557;48310+8;1042.22;1
16984989;57332;642.22;0
16989604;48310+1+8;1127.22;1
16990681;DL-T1650-TW-E3V2-500-RW-W7PR;1362.22;10
16990682;DL-T1700-TW-I54-500-RW-W7PR;1105.05;0
16990683;DL-T1700-TW-I54-500-RW-W8PR;1098.88;4
16990684;DL-T1700-TW-I74-260S-RW-W7PR;;0
16990685;FJ-E520-DT-I34-500-RW-W8PR;438.22;0
16990686;FJ-E520-DT-PEN3-250-RW-W8PR;303.03;0
16990687;FJ-P3521-TW-CEL-250-RW-W7HP;155.55;1
16990688;FJ-P3521-TW-PEN5-320-RW-NC;126.22;0
16990689;FJ-P910-TW-PEN2-250-RW-W7PR;;0
16990690;FJ-P910-TW-PEN6-250-RW-NC;;0
16990691;FJ-P920-TW-PEN3-250-RW-W8PR;;0
16990693;HP-6300-DT-PEN2-250-RW-W7PR;398.88;19
16990694;HP-800G1-AO-I54-130S-W8PR;;0
16990706;LN-E73-DT-I54-500-RW-W8PR;752.22;0
16990707;LN-E73-DT-PEN3-500-RW-W8PR;;0
16990708;LN-EDGE72-DT-I33-500-RW-W8PR;388.88;2
16990709;LN-M83-DT-I34-500-RW-W7PR;;0
16990710;LN-M83-DT-I34-500-RW-W8PR;634.22;0
16990711;LN-M83-DT-I54-250-W7PR;698.55;0
16990712;LN-M83-DT-I54-260S-W8PR;;0
16990713;LN-M83-DT-PEN3-500-DVD-W7PR;;0
16990714;LN-M93P-DT-I54-320-RW-W8PR;;1
16990715;PRT-HP-DUPLEX;;1
16990716;PRT-HP-M251N-AKL;318.08;8
16990717;PRT-HP-M451DN-AKL;338.33;10
16990719;PRT-HP-M451NW-AKL;;1
16990720;PRT-HP-P3015-AKL;;11
16990721;PRT-HP-papier;;1
17016137;59228;642.22;1
17017920;55402;638.22;0
17018011;61480;638.22;0
17018078;60130;635.22;0
23298228;HP-8300-TW-I53-500-RW-W8PR;;11
17018159;61496;625.22;0
17018330;LCD-DL-U2713-KLA;1198.88;0
17019231;62606;622.22;0
17019533;59236;622.22;0
17020479;63700;555.55;0
17022072;57394;618.08;0
17022705;59254;498.88;0
17023010;60698;505.05;0
17023147;62286;618.08;0
17023365;57362;522.22;1
17023449;61556;532.22;0
17023497;58138;535.22;0
17023579;62310;616.06;0
17023552;60656;618.05;0
17023558;56348;542.22;0
17053285;57354;555.55;0
17053310;55802;422.22;0
17053511;59180;442.22;0
17053474;56338;438.22;1
17053444;59150;438.22;0
17053377;59184;432.22;1
17053365;58620;548.44;0
17053272;60218;555.55;0
17053144;60612;398.88;0
17053555;60614;444.44;0
17419773;67066;578.55;0
17048909;60628;585.55;0
17052495;62292;568.55;0
17046140;60702;298.88;0
17046177;56402;352.22;0
17044979;60712;1415.05;0
17044509;61536;1518.08;0
17044080;61538;1595.55;0
17043772;62324;1055.55;1
17043064;62270;898.88;1
17040896;60646;578.55;0
17255018;68138;542.22;0
20363926;70786;;1
17091672;59286;552.22;0
17092074;60642;548.44;1
17092176;62650 ;545.44;0
17092264;60626;542.22;1
17092348;55376;538.22;0
17092401;57398;528.22;0
17092625;62610;512.02;0
17092702;55772;512.02;0
17092764;60232;505.05;0
17092787;61520;512.02;0
17095928;67976;938.22;0
17094144;68204;1198.88;0
17095047;68202;688.88;0
17095206;68198;688.88;0
17095941;67978;1148.44;0
17095857;67972;1098.88;0
17095824;67966;698.88;0
17095851;67968;698.88;0
17095912;67974;1028.22;0
17438012;67172;1215.05;0
17106710;67990;698.88;0
17230932;68154;522.22;0
17107338;LN-M82-DT-PEN2-500-DVD-W7PR+4;568.22;13
17107227;LN-M82-DT-PEN2-500-DVD-W7PR+3;478.22;13
17107010;LN-M82-DT-PEN2-500-DVD-W7PR+B;388.22;13
17106936;LN-M82-DT-PEN2-500-DVD-W7PR+6;563.22;13
17106875;LN-M82-DT-PEN2-500-DVD-W7PR+5;453.22;13
17114568;LCD-PH-221P3L-KLA;;1
17114549;LCD-HP-X22-KLA;;3
17114550;LCD-HP-X22LED-KLAM;;1
17114551;LCD-HP-Z24I-KLA;404.04;0
17114552;LCD-HP-Z24I-KLAM;;0
17114553;LCD-HP-Z24I-KLC;;2
17114554;LCD-HP-Z27-KLAM;;0
17114555;LCD-HP-Z30I-KLA;;1
17114556;LCD-HP-ZR2330-KLA;322.22;2
17114557;LCD-HP-ZR24-KLA;398.88;0
17114559;LCD-HP-ZR2740-KLA;;0
17114560;LCD-LG-22EB23TM-KLA;218.08;0
17114561;LCD-LG-E2211-KLA;;0
17114562;LCD-LN-L2251-KLA;;1
17114563;LCD-LN-LT2252PW-KLA;;0
17114564;LCD-LN-LT2452P-KLB;;0
17114565;LCD-NE-MULTISYNC-CPA271W-BK;;0
17114566;LCD-PH-220B2-KLA;;1
17114567;LCD-PH-220BW9-KLA;;0
17114548;LCD-HP-P201-KLA;;0
17114547;LCD-HP-LP2475W-KLB;;1
17114542;LCD-HP-LA2306-KLA;;1
17114543;LCD-HP-LA2306X-KLA;;1
17114544;LCD-HP-LA2306X-KLC;;0
17114545;LCD-HP-LA2405-KLA;;0
17114546;LCD-HP-LE2201-KLA;;0
17114461;LCD-AC-B246-KLA;322.22;1
17114462;LCD-AC-V246HLBMD-KLA;318.08;0
17114463;LCD-AS-VS278-KLAM;;0
17114464;LCD-DL-2208-KLA;;1
17114465;LCD-DL-2208WFPT-KLA;;0
17114466;LCD-DL-2209-KLAM;;0
17114467;LCD-DL-2407-KLA;;0
17114468;LCD-DL-2408-KLA;;1
17114469;LCD-DL-E198-KLC;;1
17114470;LCD-DL-G2410-KLA;;0
17114471;LCD-DL-P190-KLA;;0
17114472;LCD-DL-P190SB-KLA;;1
17114473;LCD-DL-P190S-KLA;;2
17114474;LCD-DL-P190ST-KLA;;0
17114475;LCD-DL-P2210F-KLA;;1
17114476;LCD-DL-P2210F-KLC;;1
17114477;LCD-DL-P2210-KLA;262.22;179
17114478;LCD-DL-P2210-KLC;;0
17114479;LCD-DL-P2211-KLA;;7
17114480;LCD-DL-P2211-KLC;;0
17114481;LCD-DL-P2212HB-KLA;;0
17114482;LCD-DL-P2212HB-KLC;;0
17114483;LCD-DL-P2212H-KLB;;1
17114484;LCD-DL-P2212H-KLC;;3
17114485;LCD-DL-P2212-KLA;306.06;449
17114486;LCD-DL-P2212-KLAM;;0
17114487;LCD-DL-P2212-KLB;198.88;34
17114488;LCD-DL-P2213-KLA;258.55;171
17114489;LCD-DL-P2214-KLA;332.22;174
17114490;LCD-DL-P2214-KLB;;0
17114491;LCD-DL-P2311-KLA;;1
17114492;LCD-DL-P2312-KLA;314.04;204
17114493;LCD-DL-P2312-KLAM;;1
17114494;LCD-DL-P2314-KLA;357.55;113
17114495;LCD-DL-P2317-KLA;;0
17114496;LCD-DL-P2411-KLA;;0
17114497;LCD-DL-P2412H-KLC;;0
17114498;LCD-DL-P2414-KLAM;;0
17114499;LCD-DL-P2414-KLC;;0
17114500;LCD-DL-S2740-KLA;;0
17114502;LCD-DL-U2212-KLA;;5
17114504;LCD-DL-U2311-KLB;;0
17114505;LCD-DL-U2311-KLC;;0
17114506;LCD-DL-U2312-KLA;;5
17114507;LCD-DL-U2410-KLA;;5
17114508;LCD-DL-U2410-KLC;;0
17114509;LCD-DL-U2413-KLA;587.55;2
17114510;LCD-DL-U2913-KLA;1398.55;1
17114511;LCD-EZ-CG247-KLA;;3
17114512;LCD-EZ-EV2416W-KLAM;;4
17114513;LCD-EZ-EV2416W-KLB;;0
17114514;LCD-EZ-EV2436-KLA;;0
17114515;LCD-EZ-S2100-KLA;;8
17114516;LCD-EZ-S2202W-KLA;;2
17114517;LCD-EZ-S2402W-KLB;;0
17114518;LCD-FJ-B22W-5-KLA;;3
17114519;LCD-FJ-B22W-6-KLA;;5
17114520;LCD-FJ-B22W-7-KLA;212.02;1
17114521;LCD-FJ-B23T-6-KLA;242.22;24
17114522;LCD-FJ-B23T-7-ALED;;1
17114523;LCD-FJ-P23T-6-AIPS;268.55;0
17114524;LCD-FJ-P23T-6-ALED;;1
17114525;LCD-FJ-P23T-6-KLA;;1
17114526;LCD-FJ-P27T-7-KLA;;0
17114527;LCD-HP-2211-KLA;242.22;1
17114528;LCD-HP-2211X-KLB;;0
17114529;LCD-HP-E190-KLA;;1
17114530;LCD-HP-E221C-KLA;;0
17114531;LCD-HP-E231-KLA;;2
17114532;LCD-HP-E232-KLA;;0
17114533;LCD-HP-E241I-KLA;;2
17114534;LCD-HP-E271I-KLA;585.55;24
17114535;LCD-HP-E271I-KLB;;1
17114536;LCD-HP-L2208-KLA;;0
17114537;LCD-HP-LA2205-KLA;;13
17114539;LCD-HP-LA2206-KLA;;5
17114541;LCD-HP-LA2206XC-KLA;;1
17114569;LCD-PH-225B1-KLA;;1
17114571;LCD-PH-240B4L-KLA;;1
17114572;LCD-PH-240B-KLA;;1
17114573;LCD-PH-241P3L-KLA;;0
17114574;LCD-PH-241P4Q-KLA;278.55;0
17114575;LCD-PH-241S4L-KLA;260.0;288
17114576;LCD-PH-24IS-APLUS;;0
17114577;LCD-PH-273E3L-KLA;;1
17114578;LCD-PH-273V5LHAB-KLA;462.22;0
17114579;LCD-SM-213TS-KLAM;;1
17114580;LCD-SM-2243-KLB;;1
17114581;LCD-SM-2443BW-KLA;;1
17114582;LCD-SM-2443BW-KLAM;;0
17114583;LCD-SM-2443BW-KLX;;1
17114584;LCD-SM-2443WM-KLA;;1
17114585;LCD-SM-2693HM-KLA;;0
17114586;LCD-SM-943B-KLA;;1
17114587;LCD-SM-B1940MR-KLA;;0
17114588;LCD-SM-B2440MH-KLA;;0
17114589;LCD-SM-BX2240-KLA;;2
17114593;LCD-SM-S19A450BR-KLA;;1
17114594;LCD-SM-S19C450MR-KLA;;1
17114595;LCD-SM-S22A450BW-KLA;;2
17114596;LCD-SM-S22C450BW-KLA;;0
17114597;LCD-SM-S22C450-KLA;;0
17114598;LCD-SM-S22E450-KLA;;3
17114599;LCD-SM-S23C450-KLA;;0
17114600;LCD-SM-S23C650D-KLA;;8
17114601;LCD-SM-S240850DW-KLA;448.44;0
17114602;LCD-SM-S24A450B-KLA;;3
17114603;LCD-SM-S24A450BW-KLA;;3
17114604;LCD-SM-S24C650-KLA;;0
17114605;LCD-SM-S24C650PL-KLA;;0
17114606;LCD-SM-S27A650D-KLA;;2
17114607;LCD-SM-S27C650X-KLA;;0
17114608;LCD-SM-UE22H5615AKXXE-KLA;;0
17114609;LCD-VS-VA916-2-KLA;;1
17114610;LCD-VS-VA926-KLA;;1
17114611;LCD-VS-VX2753MH-KLA;;0
17114612;LCD-VS-VX2753MH-LED-KLA;;0
17114613;LCD-VS-VX2770DM-LED-KLA;;0
18556937;LCD-DL-P27715-KLA;;0
19362303;61554;645.44;0
17843707;LCD-SM-LH46MEPLGCEN-KLA;;3
17843708;LCD-SM-LH46UDCPLBBEN-KLA;;1
19362298;69602;832.22;5
19362296;69594;782.22;0
17170875;60836;698.88;0
17171226;68200;722.22;0
17171611;68192;444.44;0
17173382;68184;352.22;0
17204793;67998;688.88;0
17204795;68000;992.22;0
17204798;68002;1098.88;0
17204799;68006;878.55;0
17204800;68004;798.88;1
17204801;68012;798.88;1
17204940;68196;415.05;1
17206248;68168;455.55;0
17206162;68182;1198.88;0
17205468;68190;385.55;0
17205910;68186;415.05;0
17214376;68166;298.88;0
17214767;68018;598.88;0
17215016;68020;798.88;0
17216058;68010;822.22;0
17230443;68160;698.88;0
17230936;68030;395.55;0
17230941;68034;372.22;0
17230947;68046;578.55;0
17230953;67964;292.22;0
17230958;68050;562.22;1
17230964;68056;578.55;0
17230970;68058;565.55;0
17419421;HP-6300-DT-PEN2-250-RW-W7PR+5;490.22;19
17419122;67062;1092.22;0
17260973;68128;922.22;0
17418901;67060;1032.22;0
20696430;71202;352.22;0
17418450;68106;598.88;0
23662446;LN-M91P-TW-I52-250-DVD-W7PR+4;798.88;2
17418428;HP-6300-DT-PEN2-250-RW-W7PR+B;440.22;19
17313601;68120;858.55;0
17439649;67146;518.07;0
17416820;67176;855.55;0
17297437;68124;798.88;0
17301722;LN-M83-DT-I34-500-RW-W8PR+5;663.22;0
17301737;68086;648.44;0
17301892;68066;548.44;1
17301976;68064;548.44;5
17302039;68084;535.22;0
17302108;68052;538.22;0
17302309;68096;688.88;0
17302886;68104;555.55;0
17303219;68102;598.88;0
17303491;68122;998.55;1
17408969;67180;898.88;0
19177519;59826;495.55;0
17311676;68186;415.05;0
19178506;56588;448.22;1
19177295;59824;432.22;0
17397015;68114;508.08;1
17400773;68150;552.22;0
17417749;LN-M83-DT-I34-500-RW-W8PR+3;688.22;0
17420703;67076;828.22;0
17421014;67084;722.22;0
18615508;68566;575.55;0
17437197;67174;855.55;1
19178257;59816;922.22;0
17448176;67094;1555.55;0
17441428;67144;518.07;0
17446608;67130;822.22;0
17453502;67090;11195.5;0
17453570;67088;588.88;0
17453675;67086;698.55;0
17453766;67098;2298.88;0
17632773;69416;1722.22;0
17457816;HP-6300-DT-PEN2-250-RW-W7PR+6;600.22;19
18496229;68404;645.44;3
18556945;LN-M93P-TW-I54-500-RW-W8PR;;0
18495148;68424;1165.55;0
18556944;LN-M91P-DT-I52-500-RW-W7PR;468.55;2
17690061;67416;2777.77;14
20326312;DL-7020-SL-I34-1000-RW-NC;;0
18648166;68588;822.22;0
18645606;68822;648.44;0
23504392;56030;1898.88;4
23504489;104148;298.88;0
18276315;68260;;1
18276296;68232;;1
18276451;68444;;1
18276431;68414;;1
18276430;68412;;1
18276403;68372;;0
18276427;68408;;1
18276362;68318;;1
18276322;68266;;1
22682416;59232;;0
18276295;68230;;0
18276309;68252;;1
22682183;53622;;0
22682521;59830;;0
22682520;59828;;0
18276467;68462;922.22;2
18276414;68390;;1
18276464;68458;;1
22682698;60576;;0
18276465;68460;;1
18276329;68274;;1
18276363;68320;;1
18276401;68370;;1
22682697;60572;;0
22682716;60658;;0
18276428;68410;;1
18276348;68302;555.55;0
18276349;68304;;1
18404635;68400;785.55;0
18614473;LN-M93P-DT-I54-500-RW-W8PR+3;1078.32;58
18611385;68882;672.22;1
18147375;65036;297.77;0
18608632;64420;808.08;0
18609110;68888;598.88;0
18603023;66216;398.88;0
18570555;68314;1728.22;1
18569964;68312;898.88;0
18561139;68338;1555.55;0
18568835;68302;598.88;0
18614398;66218;418.08;1
18610606;68880;672.22;0
18568734;68300;598.88;0
18276400;68368;;1
18276371;68332;;1
22682174;52510;;0
18276357;68314;;1
18276314;68258;1855.55;0
18276384;68350;;1
18276312;68254;;1
22682502;59766;;0
18276381;68346;;1
18276319;68262;;1
18276320;68264;;1
22682717;60662;;0
18276299;68236;;1
18276424;68404;;3
18276379;68344;;0
18276378;68342;;1
18276416;68394;705.05;1
18276404;68374;;1
18276405;68376;;1
18276352;68308;;1
18276353;68310;852.22;0
18276413;68388;;4
18276443;68434;1688.88;0
18276432;68416;;1
18276461;68454;938.22;2
18276463;68456;;1
22682241;56322;;0
18276369;68328;;1
18276368;68326;;1
18276474;LCD-PH-241P-KLA;;0
18276399;68366;;1
18276448;68440;;1
18276395;68362;;1
18276469;LCD-PH-231B-KLA;;1
18276470;LCD-PH-231P4QPYEB-KLA;;1
18276420;68398;;1
18276391;68358;;1
18276471;LCD-PH-231S4L-KLA;;1
18276472;LCD-PH-241B-KLA;;0
22682787;60952;;0
18276366;68324;;1
22682366;59062;;0
18276388;68354;;1
22682419;59238;;0
18276345;68298;;1
22682358;59022;;0
18276415;68392;;0
18276291;68226;392.22;0
18454079;68454;1045.44;2
18276419;68396;;1
22682418;59234;;0
22682609;60228;;0
18282066;68418;1198.88;0
18278210;68452;355.55;0
18290374;68268;1998.88;0
18615503;68564;598.88;0
18292889;68384;698.88;0
18482086;68270;2418.08;0
18615243;68316;478.55;0
18557416;68352;568.55;0
18481599;68258;1998.88;0
18305531;68234;698.88;0
18305818;68250;1666.66;0
18569856;68310;898.88;0
18316269;68380;458.55;0
18481349;68244;898.88;0
18481186;68238;498.88;0
18481010;68228;498.88;0
18480852;68226;475.44;0
18480632;68224;398.88;0
18480468;67440;1175.55;0
18480231;67434;1145.44;0
18566722;68282;1444.44;0
18614996;68858;452.22;0
18556942;LN-E30-TW-E5-500-RW-W7PR;;1
18397449;61464;492.22;1
18556943;LN-M58P-DT-E8-160-RW-W8PR;;0
18556940;LCD-SM-S22C450B-KLA;;0
18556938;LCD-DL-U2711-KLA;932.22;0
18465753;68438;998.88;0
18423804;68462;1045.44;2
18425248;68272;2695.55;0
18425847;68280;2622.22;0
18426157;68294;698.88;0
18426259;68306;685.55;0
18426383;68340;1855.55;0
18426493;67414;2755.55;0
18426586;67426;698.88;0
18431536;LN-M93P-DT-I54-500-RW-W8PR+6;1163.88;58
18498877;68402;742.22;0
18498262;68406;742.22;0
18494869;68428;1152.22;0
18599706;68420;1255.55;0
